transaction_id,sale_date,taxing_state,rate_applied,sale_price,trade_in_value,taxable_base,tax_owed,tax_collected,variance,category
T002807,2025-01-24,PA,0.06,17269.43,8202.22,9067.21,544.03,544.06,0.03,clean
T002808,2025-04-01,FL,0.07,24253.85,6969.71,17284.14,1209.89,1209.86,-0.03,clean
T002809,2025-06-02,AZ,0.081,17496.95,0.0,17496.95,1417.25,1417.29,0.04,clean
T002810,2025-08-04,TX,0.0625,18360.22,0.0,18360.22,1147.51,1147.51,0.0,clean
T002811,2025-10-17,TX,0.0625,22169.36,0.0,22169.36,1385.59,1385.63,0.04,clean
T002812,2025-01-02,NY,0.08,11829.22,0.0,11829.22,946.34,946.37,0.03,clean
T002813,2025-06-26,FL,0.07,26019.27,15112.91,10906.36,763.45,763.41,-0.04,clean
T002814,2025-06-18,AZ,0.081,26511.14,0.0,26511.14,2147.4,2147.37,-0.03,clean
T002815,2025-02-18,CA,0.0875,14515.61,0.0,14515.61,1270.12,1270.08,-0.04,clean
T002816,2025-10-02,TX,0.0625,15691.7,0.0,15691.7,980.73,980.73,0.0,clean
T002817,2025-11-10,AZ,0.081,29816.54,0.0,29816.54,2415.14,2415.15,0.01,clean
T002818,2025-11-16,FL,0.07,26556.24,0.0,26556.24,1858.94,1858.97,0.03,clean
T002819,2025-06-21,NY,0.08,41783.77,0.0,41783.77,3342.7,3342.66,-0.04,clean
T002820,2025-02-09,NC,0.03,24218.54,0.0,24218.54,726.56,726.55,-0.01,clean
T002821,2025-02-18,IL,0.0725,17333.19,0.0,17333.19,1256.66,1256.63,-0.03,clean
T002822,2025-11-02,IL,0.0725,20571.23,0.0,20571.23,1491.41,1491.44,0.03,clean
T002823,2025-09-27,NY,0.08,33813.25,0.0,33813.25,2705.06,2705.03,-0.03,clean
T002824,2025-01-25,OH,0.0725,15678.75,8299.06,7379.69,535.03,535.05,0.02,clean
T002825,2025-02-28,OH,0.0725,22197.67,0.0,22197.67,1609.33,1609.33,0.0,clean
T002826,2025-09-27,NC,0.03,21062.97,0.0,21062.97,631.89,842.52,210.63,rate_mismatch
T002827,2025-12-11,IL,0.0725,17198.44,0.0,17198.44,1246.89,1246.88,-0.01,clean
T002828,2025-05-01,FL,0.07,28500.01,0.0,28500.01,1995.0,1995.02,0.02,clean
T002829,2025-11-06,FL,0.07,27306.27,8980.01,18326.26,1282.84,1099.58,-183.26,rate_mismatch
T002830,2025-06-15,AZ,0.081,25597.97,0.0,25597.97,2073.44,2073.47,0.03,clean
T002831,2025-02-24,TX,0.0625,32585.67,0.0,32585.67,2036.6,2036.61,0.01,clean
T002832,2025-05-14,OH,0.0725,21617.93,6121.41,15496.52,1123.5,1123.52,0.02,clean
T002833,2025-11-05,OH,0.0725,19204.61,0.0,19204.61,1392.33,1392.37,0.04,clean
T002834,2025-01-24,NC,0.03,27756.77,0.0,27756.77,832.7,832.67,-0.03,clean
T002835,2025-05-23,CA,0.0875,36478.33,21672.09,36478.33,3191.85,3191.87,0.02,clean
T002836,2025-04-07,PA,0.06,21047.08,0.0,21047.08,1262.82,1262.8,-0.02,clean
T002837,2025-11-15,PA,0.06,23771.92,0.0,23771.92,1426.32,1426.34,0.02,clean
T002838,2025-01-06,CA,0.0875,29191.82,7386.75,29191.82,2554.28,2554.3,0.02,clean
T002839,2025-09-26,TX,0.0625,34876.01,0.0,34876.01,2179.75,2179.77,0.02,clean
T002840,2025-08-11,IL,0.0725,20726.5,0.0,20726.5,1502.67,1502.65,-0.02,clean
T002841,2025-06-01,TX,0.0625,30731.96,0.0,30731.96,1920.75,1920.78,0.03,clean
T002842,2025-07-08,NC,0.03,9947.63,0.0,9947.63,298.43,298.44,0.01,clean
T002843,2025-09-21,NC,0.03,22894.64,7659.29,15235.35,457.06,457.07,0.01,clean
T002844,2025-11-14,NC,0.03,29200.82,0.0,29200.82,876.02,876.05,0.03,clean
T002845,2025-02-17,CA,0.0875,28611.13,0.0,28611.13,2503.47,2503.5,0.03,clean
T002846,2025-02-06,CA,0.0875,11750.94,4151.99,11750.94,1028.21,1028.17,-0.04,clean
T002847,2025-03-31,NY,0.08,19193.05,0.0,19193.05,1535.44,1535.45,0.01,clean
T002848,2025-04-30,FL,0.07,18955.69,0.0,18955.69,1326.9,1326.92,0.02,clean
T002849,2025-11-08,CA,0.0875,28415.76,0.0,28415.76,2486.38,2486.36,-0.02,clean
T002850,2025-07-13,GA,0.07,22872.38,11387.52,11484.86,803.94,803.94,0.0,clean
T002851,2025-04-28,FL,0.07,38626.89,0.0,38626.89,2703.88,2703.86,-0.02,clean
T002852,2025-01-20,AZ,0.081,24532.43,0.0,24532.43,1987.13,1987.1,-0.03,clean
T002853,2025-11-14,PA,0.06,38140.85,0.0,38140.85,2288.45,2288.41,-0.04,clean
T002854,2025-06-27,IL,0.0725,17191.31,0.0,17191.31,1246.37,1246.4,0.03,clean
T002855,2025-09-03,OH,0.0725,33460.6,0.0,33460.6,2425.89,2425.88,-0.01,clean
T002856,2025-06-15,NC,0.03,26571.75,0.0,26571.75,797.15,797.15,0.0,clean
T002857,2025-04-14,AZ,0.081,9531.88,0.0,9531.88,772.08,772.06,-0.02,clean
T002858,2025-05-21,OH,0.0725,41542.8,0.0,41542.8,3011.85,3011.84,-0.01,clean
T002859,2025-10-29,OH,0.0725,25190.88,0.0,25190.88,1826.34,1826.37,0.03,clean
T002860,2025-01-12,TX,0.0625,34570.59,0.0,34570.59,2160.66,2160.69,0.03,clean
T002861,2025-02-11,IL,0.0725,11692.17,0.0,11692.17,847.68,847.67,-0.01,clean
T002862,2025-08-10,IL,0.0725,29782.88,9991.64,19791.24,1434.86,1434.85,-0.01,clean
T002863,2025-12-06,AZ,0.081,20309.8,0.0,20309.8,1645.09,1645.08,-0.01,clean
T002864,2025-11-24,AZ,0.081,41239.51,0.0,41239.51,3340.4,3752.8,412.4,rate_mismatch
T002865,2025-07-29,IL,0.0725,22564.71,0.0,22564.71,1635.94,1579.53,-56.41,sourcing_error
T002866,2025-12-31,IL,0.0725,30396.26,0.0,30396.26,2203.73,2203.73,0.0,clean
T002867,2025-03-27,TX,0.0625,35752.4,0.0,35752.4,2234.53,1877.0,-357.53,rate_mismatch
T002868,2025-10-03,CA,0.0875,20949.52,0.0,20949.52,1833.08,1833.12,0.04,clean
T002869,2025-02-06,AZ,0.081,27235.89,0.0,27235.89,2206.11,2206.14,0.03,clean
T002870,2025-01-27,FL,0.07,28271.83,11446.12,16825.71,1177.8,1177.77,-0.03,clean
T002871,2025-10-09,NY,0.08,26051.86,0.0,26051.86,0.0,-0.03,-0.03,clean
T002872,2025-12-29,PA,0.06,24161.49,0.0,24161.49,1449.69,1449.68,-0.01,clean
T002873,2025-01-27,AZ,0.081,38180.66,0.0,38180.66,3092.63,3092.61,-0.02,clean
T002874,2025-09-18,AZ,0.081,31344.65,0.0,31344.65,2538.92,2538.89,-0.03,clean
T002875,2025-04-24,TX,0.0625,21858.79,0.0,21858.79,1366.17,1366.2,0.03,clean
T002876,2025-06-04,OH,0.0725,20041.97,0.0,20041.97,1453.04,1453.03,-0.01,clean
T002877,2025-07-20,NY,0.08,23257.56,0.0,23257.56,1860.6,1860.63,0.03,clean
T002878,2025-05-16,AZ,0.081,31428.22,0.0,31428.22,2545.69,2545.67,-0.02,clean
T002879,2025-09-15,PA,0.06,29368.16,10033.83,19334.33,1160.06,1160.1,0.04,clean
T002880,2025-05-03,AZ,0.081,23887.08,0.0,23887.08,1934.85,1934.89,0.04,clean
T002881,2025-09-03,PA,0.06,22807.3,0.0,22807.3,1368.44,1368.43,-0.01,clean
T002882,2025-08-30,NY,0.08,30904.53,0.0,30904.53,2472.36,2163.32,-309.04,rate_mismatch
T002883,2025-10-20,PA,0.06,33743.49,0.0,33743.49,2024.61,1012.3,-1012.31,sourcing_error
T002884,2025-05-29,NC,0.03,29628.63,0.0,29628.63,888.86,888.85,-0.01,clean
T002885,2025-04-03,OH,0.0725,36434.59,0.0,36434.59,2641.51,2641.54,0.03,clean
T002886,2025-12-10,PA,0.06,30789.11,0.0,30789.11,1847.35,1847.32,-0.03,clean
T002887,2025-01-31,NC,0.03,30000.2,0.0,30000.2,900.01,1200.01,300.0,rate_mismatch
T002888,2025-06-10,GA,0.07,42669.61,10271.47,32398.14,2267.87,2267.86,-0.01,clean
T002889,2025-06-09,FL,0.07,29846.5,0.0,29846.5,2089.26,2089.26,0.0,clean
T002890,2025-12-09,PA,0.06,8176.19,0.0,8176.19,490.57,592.77,102.2,sourcing_error
T002891,2025-11-11,OH,0.0725,10862.89,0.0,10862.89,787.56,787.52,-0.04,clean
T002892,2025-11-25,GA,0.07,26989.43,0.0,26989.43,0.0,-0.01,-0.01,clean
T002893,2025-05-27,NY,0.08,33905.68,0.0,33905.68,2712.45,2373.4,-339.05,sourcing_error
T002894,2025-05-10,OH,0.0725,13327.65,7333.78,5993.87,434.56,434.59,0.03,clean
T002895,2025-04-20,IL,0.0725,25469.27,0.0,25469.27,1846.52,1846.55,0.03,clean
T002896,2025-03-07,FL,0.07,9174.44,0.0,9174.44,642.21,642.22,0.01,clean
T002897,2025-04-26,NC,0.03,31413.63,0.0,31413.63,942.41,942.43,0.02,clean
T002898,2025-07-28,AZ,0.081,22661.48,0.0,22661.48,1835.58,1835.61,0.03,clean
T002899,2025-02-09,GA,0.07,24485.75,6281.62,18204.13,1274.29,1274.31,0.02,clean
T002900,2025-10-01,NY,0.08,32443.02,0.0,32443.02,2595.44,2595.44,0.0,clean
T002901,2025-11-05,NY,0.08,21032.11,0.0,21032.11,1682.57,1682.61,0.04,clean
T002902,2025-03-29,NC,0.03,40042.97,0.0,40042.97,1201.29,1201.32,0.03,clean
T002903,2025-07-12,IL,0.0725,23577.32,0.0,23577.32,1709.36,1709.34,-0.02,clean
T002904,2025-09-30,TX,0.0625,30774.53,0.0,30774.53,1923.41,1923.41,0.0,clean
T002905,2025-05-13,CA,0.0875,34327.25,8611.13,34327.25,3003.63,3003.63,0.0,clean
T002906,2025-11-08,TX,0.0625,34740.01,0.0,34740.01,2171.25,2171.22,-0.03,clean
T002907,2025-09-21,FL,0.07,20761.52,0.0,20761.52,1453.31,1453.29,-0.02,clean
T002908,2025-02-12,TX,0.0625,21120.68,0.0,21120.68,1320.04,1108.84,-211.2,rate_mismatch
T002909,2025-06-07,FL,0.07,20399.97,0.0,20399.97,1428.0,1427.99,-0.01,clean
T002910,2025-11-11,PA,0.06,25409.8,0.0,25409.8,1524.59,1524.57,-0.02,clean
T002911,2025-06-06,IL,0.0725,20985.68,0.0,20985.68,1521.46,1521.45,-0.01,clean
T002912,2025-11-11,TX,0.0625,33995.08,0.0,33995.08,2124.69,2124.7,0.01,clean
T002913,2025-02-22,PA,0.06,11444.74,0.0,11444.74,686.68,686.71,0.03,clean
T002914,2025-09-27,PA,0.06,27410.73,8223.86,19186.87,1151.21,1151.24,0.03,clean
T002915,2025-03-19,OH,0.0725,28679.74,0.0,28679.74,2079.28,2079.29,0.01,clean
T002916,2025-07-15,NY,0.08,38784.5,10759.64,28024.86,2241.99,1961.74,-280.25,rate_mismatch
T002917,2025-03-13,IL,0.0725,28041.33,0.0,28041.33,2033.0,2033.0,0.0,clean
T002918,2025-12-27,PA,0.06,18209.83,3981.59,14228.24,853.69,853.71,0.02,clean
T002919,2025-05-11,OH,0.0725,32120.07,0.0,32120.07,2328.71,2328.73,0.02,clean
T002920,2025-01-23,GA,0.07,21097.81,0.0,21097.81,1476.85,1476.81,-0.04,clean
T002921,2025-10-10,TX,0.0625,11854.37,0.0,11854.37,740.9,740.93,0.03,clean
T002922,2025-05-15,NY,0.08,23388.27,0.0,23388.27,1871.06,1871.04,-0.02,clean
T002923,2025-02-12,NC,0.03,27365.21,0.0,27365.21,820.96,820.94,-0.02,clean
T002924,2025-02-18,CA,0.0875,35801.83,0.0,35801.83,3132.66,3132.66,0.0,clean
T002925,2025-09-19,NY,0.08,23224.34,0.0,23224.34,1857.95,1857.99,0.04,clean
T002926,2025-08-02,NY,0.08,27671.65,0.0,27671.65,2213.73,2213.75,0.02,clean
T002927,2025-04-10,IL,0.0725,25562.07,7969.66,17592.41,1275.45,1275.43,-0.02,clean
T002928,2025-01-09,IL,0.0725,18362.86,8968.65,9394.21,681.08,681.1,0.02,clean
T002929,2025-10-14,FL,0.07,17342.22,0.0,17342.22,1213.96,1213.96,0.0,clean
T002930,2025-10-16,PA,0.06,29872.1,0.0,29872.1,1792.33,1792.36,0.03,clean
T002931,2025-07-29,GA,0.07,23847.49,0.0,23847.49,1669.32,1669.28,-0.04,clean
T002932,2025-10-12,IL,0.0725,19512.12,0.0,19512.12,1414.63,1414.65,0.02,clean
T002933,2025-03-18,CA,0.0875,26389.36,13451.17,26389.36,2309.07,1913.23,-395.84,sourcing_error
T002934,2025-10-02,GA,0.07,35824.53,0.0,35824.53,2507.72,2507.71,-0.01,clean
T002935,2025-09-19,IL,0.0725,24668.19,0.0,24668.19,1788.44,1788.45,0.01,clean
T002936,2025-07-24,AZ,0.081,20011.86,0.0,20011.86,1620.96,1620.97,0.01,clean
T002937,2025-06-21,PA,0.06,16713.08,7595.62,9117.46,547.05,547.07,0.02,clean
T002938,2025-11-04,AZ,0.081,27219.69,0.0,27219.69,2204.79,2204.76,-0.03,clean
T002939,2025-12-18,CA,0.0875,13774.4,0.0,13774.4,1205.26,1205.29,0.03,clean
T002940,2025-11-30,AZ,0.081,15812.1,0.0,15812.1,1280.78,1280.77,-0.01,clean
T002941,2025-06-12,AZ,0.081,14104.56,0.0,14104.56,1142.47,1142.48,0.01,clean
T002942,2025-05-02,GA,0.07,37583.52,19677.89,17905.63,1253.39,1253.35,-0.04,clean
T002943,2025-02-26,IL,0.0725,22328.39,4801.85,17526.54,1270.67,1270.65,-0.02,clean
T002944,2025-03-06,NC,0.03,24880.38,0.0,24880.38,746.41,1741.63,995.22,sourcing_error
T002945,2025-07-15,TX,0.0625,22596.62,10199.48,12397.14,774.82,774.86,0.04,clean
T002946,2025-05-21,FL,0.07,10049.21,5667.71,4381.5,306.71,306.69,-0.02,clean
T002947,2025-09-27,NC,0.03,22387.2,0.0,22387.2,671.62,671.58,-0.04,clean
T002948,2025-05-06,OH,0.0725,26224.77,0.0,26224.77,1901.3,1901.33,0.03,clean
T002949,2025-07-26,GA,0.07,27327.32,6952.43,20374.89,1426.24,1426.22,-0.02,clean
T002950,2025-10-21,IL,0.0725,13711.1,0.0,13711.1,994.05,994.08,0.03,clean
T002951,2025-03-20,FL,0.07,32052.79,0.0,32052.79,2243.7,2243.73,0.03,clean
T002952,2025-11-29,PA,0.06,33274.16,9927.68,23346.48,1400.79,1400.76,-0.03,clean
T002953,2025-03-23,NY,0.08,22146.6,0.0,22146.6,1771.73,1771.71,-0.02,clean
T002954,2025-07-22,IL,0.0725,9144.26,0.0,9144.26,662.96,662.97,0.01,clean
T002955,2025-10-19,PA,0.06,37745.54,0.0,37745.54,2264.73,2264.74,0.01,clean
T002956,2025-05-22,CA,0.0875,20443.81,0.0,20443.81,1788.83,1788.86,0.03,clean
T002957,2025-11-14,GA,0.07,25246.89,0.0,25246.89,1767.28,1767.29,0.01,clean
T002958,2025-05-20,NC,0.03,23169.25,0.0,23169.25,695.08,695.07,-0.01,clean
T002959,2025-06-05,NC,0.03,29710.03,0.0,29710.03,891.3,891.3,0.0,clean
T002960,2025-09-10,GA,0.07,15263.44,0.0,15263.44,1068.44,1068.45,0.01,clean
T002961,2025-01-28,AZ,0.081,24103.4,0.0,24103.4,1952.38,1952.38,0.0,clean
T002962,2025-03-05,NC,0.03,42761.04,0.0,42761.04,1282.83,1282.81,-0.02,clean
T002963,2025-05-28,AZ,0.081,26889.01,0.0,26889.01,2178.01,2178.0,-0.01,clean
T002964,2025-07-07,FL,0.07,23728.47,0.0,23728.47,1660.99,1661.01,0.02,clean
T002965,2025-09-07,NC,0.03,20651.98,0.0,20651.98,619.56,619.53,-0.03,clean
T002966,2025-03-16,TX,0.0625,25137.52,0.0,25137.52,1571.1,1571.12,0.02,clean
T002967,2025-06-26,NY,0.08,24085.24,0.0,24085.24,1926.82,1926.79,-0.03,clean
T002968,2025-09-29,GA,0.07,31113.82,0.0,31113.82,2177.97,2177.99,0.02,clean
T002969,2025-11-23,OH,0.0725,20506.44,4250.93,16255.51,1178.52,1178.54,0.02,clean
T002970,2025-05-11,GA,0.07,29828.74,0.0,29828.74,2088.01,2088.0,-0.01,clean
T002971,2025-06-24,AZ,0.081,42875.05,0.0,42875.05,3472.88,3472.85,-0.03,clean
T002972,2025-01-14,FL,0.07,17945.81,0.0,17945.81,1256.21,1256.22,0.01,clean
T002973,2025-01-21,OH,0.0725,30648.68,0.0,30648.68,2222.03,2222.04,0.01,clean
T002974,2025-09-08,IL,0.0725,25279.19,0.0,25279.19,1832.74,1832.77,0.03,clean
T002975,2025-03-21,GA,0.07,15543.09,0.0,15543.09,1088.02,1088.01,-0.01,clean
T002976,2025-07-25,OH,0.0725,28417.01,0.0,28417.01,2060.23,2060.24,0.01,clean
T002977,2025-07-02,TX,0.0625,29108.16,0.0,29108.16,1819.26,1819.24,-0.02,clean
T002978,2025-02-13,GA,0.07,39703.77,13426.32,26277.45,1839.42,1839.43,0.01,clean
T002979,2025-06-08,PA,0.06,17244.12,0.0,17244.12,1034.65,1034.64,-0.01,clean
T002980,2025-12-31,FL,0.07,31067.27,0.0,31067.27,2174.71,2174.69,-0.02,clean
T002981,2025-12-08,PA,0.06,10387.47,3973.32,6414.15,384.85,192.42,-192.43,sourcing_error
T002982,2025-01-13,OH,0.0725,24656.2,0.0,24656.2,1787.57,1787.58,0.01,clean
T002983,2025-05-16,IL,0.0725,29224.01,0.0,29224.01,2118.74,2118.71,-0.03,clean
T002984,2025-03-06,FL,0.07,28298.46,0.0,28298.46,1980.89,2476.12,495.23,sourcing_error
T002985,2025-03-23,IL,0.0725,32121.47,7814.58,24306.89,1762.25,2328.81,566.56,tradein_credit_error
T002986,2025-06-20,NC,0.03,32284.66,0.0,32284.66,968.54,968.52,-0.02,clean
T002987,2025-07-10,AZ,0.081,29023.66,13773.94,15249.72,1235.23,2350.92,1115.69,tradein_credit_error
T002988,2025-12-19,FL,0.07,25050.25,0.0,25050.25,1753.52,1753.52,0.0,clean
T002989,2025-01-10,FL,0.07,28683.27,8101.05,20582.22,1440.76,1440.8,0.04,clean
T002990,2025-08-08,AZ,0.081,24642.09,0.0,24642.09,1996.01,1996.02,0.01,clean
T002991,2025-03-26,GA,0.07,11801.69,5484.84,6316.85,442.18,379.01,-63.17,rate_mismatch
T002992,2025-02-26,GA,0.07,17778.27,5028.11,12750.16,892.51,892.5,-0.01,clean
T002993,2025-05-30,PA,0.06,23736.76,0.0,23736.76,1424.21,1424.19,-0.02,clean
T002994,2025-08-27,PA,0.06,21978.49,0.0,21978.49,1318.71,1318.68,-0.03,clean
T002995,2025-08-02,IL,0.0725,17803.6,4609.58,13194.02,956.57,1088.51,131.94,rate_mismatch
T002996,2025-02-22,GA,0.07,24393.07,0.0,24393.07,1707.51,1707.5,-0.01,clean
T002997,2025-07-25,NY,0.08,19531.35,0.0,19531.35,1562.51,1562.54,0.03,clean
T002998,2025-04-29,NY,0.08,26764.09,13752.75,13011.34,1040.91,1040.93,0.02,clean
T002999,2025-11-27,FL,0.07,10830.42,0.0,10830.42,758.13,758.09,-0.04,clean
T003000,2025-10-10,FL,0.07,13985.01,0.0,13985.01,978.95,978.96,0.01,clean
T003001,2025-08-26,NC,0.03,38776.37,0.0,38776.37,1163.29,1163.3,0.01,clean
T003002,2025-07-23,CA,0.0875,29803.3,0.0,29803.3,2607.79,2607.76,-0.03,clean
T003003,2025-10-20,IL,0.0725,29982.01,0.0,29982.01,2173.7,2173.66,-0.04,clean
T003004,2025-11-05,GA,0.07,18960.24,0.0,18960.24,1327.22,1327.25,0.03,clean
T003005,2025-11-24,NC,0.03,14544.44,0.0,14544.44,436.33,436.36,0.03,clean
T003006,2025-07-13,TX,0.0625,25957.88,0.0,25957.88,1622.37,1817.05,194.68,sourcing_error
T003007,2025-01-25,IL,0.0725,36120.34,0.0,36120.34,2618.72,2618.71,-0.01,clean
T003008,2025-11-22,GA,0.07,26159.98,0.0,26159.98,1831.2,1831.2,0.0,clean
T003009,2025-09-10,TX,0.0625,37224.01,14680.14,22543.87,1408.99,1408.95,-0.04,clean
T003010,2025-10-21,TX,0.0625,20537.73,11583.91,8953.82,559.61,559.61,0.0,clean
T003011,2025-04-29,GA,0.07,30731.57,0.0,30731.57,2151.21,2151.18,-0.03,clean
T003012,2025-10-13,OH,0.0725,23435.38,0.0,23435.38,0.0,0.04,0.04,clean
T003013,2025-10-28,GA,0.07,31922.59,0.0,31922.59,2234.58,2234.56,-0.02,clean
T003014,2025-04-27,NC,0.03,18814.97,0.0,18814.97,564.45,564.49,0.04,clean
T003015,2025-06-24,NC,0.03,15762.01,6574.93,9187.08,275.61,275.63,0.02,clean
T003016,2025-03-01,NC,0.03,25244.81,0.0,25244.81,757.34,757.34,0.0,clean
T003017,2025-10-26,AZ,0.081,35368.87,0.0,35368.87,2864.88,2864.85,-0.03,clean
T003018,2025-09-05,PA,0.06,38700.16,0.0,38700.16,2322.01,2322.0,-0.01,clean
T003019,2025-08-25,CA,0.0875,16810.59,0.0,16810.59,1470.93,1470.93,0.0,clean
T003020,2025-05-18,TX,0.0625,38052.02,0.0,38052.02,2378.25,2378.24,-0.01,clean
T003021,2025-06-28,CA,0.0875,30172.26,11270.83,30172.26,2640.07,2640.05,-0.02,clean
T003022,2025-03-09,NY,0.08,37364.31,0.0,37364.31,2989.14,2989.14,0.0,clean
T003023,2025-07-11,NY,0.08,23730.25,0.0,23730.25,1898.42,1898.42,0.0,clean
T003024,2025-04-05,CA,0.0875,34866.88,0.0,34866.88,3050.85,3050.89,0.04,clean
T003025,2025-03-05,TX,0.0625,16206.61,0.0,16206.61,1012.91,1012.94,0.03,clean
T003026,2025-05-28,GA,0.07,18221.99,8632.93,9589.06,671.23,671.21,-0.02,clean
T003027,2025-07-14,PA,0.06,11418.31,0.0,11418.31,685.1,685.08,-0.02,clean
T003028,2025-01-02,NC,0.03,22381.46,0.0,22381.46,671.44,671.46,0.02,clean
T003029,2025-11-03,TX,0.0625,20580.13,6944.84,13635.29,852.21,852.19,-0.02,clean
T003030,2025-09-29,PA,0.06,35140.99,0.0,35140.99,2108.46,2108.47,0.01,clean
T003031,2025-09-24,AZ,0.081,31420.26,0.0,31420.26,2545.04,2230.84,-314.2,rate_mismatch
T003032,2025-08-16,OH,0.0725,22596.38,0.0,22596.38,1638.24,1638.28,0.04,clean
T003033,2025-10-09,TX,0.0625,25001.47,0.0,25001.47,1562.59,1562.6,0.01,clean
T003034,2025-03-08,FL,0.07,17350.4,3991.71,13358.69,935.11,935.11,0.0,clean
T003035,2025-08-01,NY,0.08,36879.08,0.0,36879.08,2950.33,2950.3,-0.03,clean
T003036,2025-09-23,AZ,0.081,24311.85,0.0,24311.85,1969.26,1969.28,0.02,clean
T003037,2025-03-30,AZ,0.081,26010.84,14729.56,11281.28,913.78,800.97,-112.81,rate_mismatch
T003038,2025-04-04,TX,0.0625,25255.6,0.0,25255.6,1578.48,1831.03,252.55,rate_mismatch
T003039,2025-06-09,CA,0.0875,21241.23,12226.42,21241.23,1858.61,1858.58,-0.03,clean
T003040,2025-09-08,OH,0.0725,21671.92,0.0,21671.92,1571.21,1571.22,0.01,clean
T003041,2025-12-23,OH,0.0725,13941.56,0.0,13941.56,1010.76,1010.78,0.02,clean
T003042,2025-02-20,PA,0.06,21570.37,0.0,21570.37,1294.22,1294.2,-0.02,clean
T003043,2025-07-23,NY,0.08,13357.08,0.0,13357.08,1068.57,1068.56,-0.01,clean
T003044,2025-09-10,TX,0.0625,16569.19,6994.79,9574.4,598.4,1035.57,437.17,tradein_credit_error
T003045,2025-05-13,CA,0.0875,21184.34,0.0,21184.34,1853.63,1853.64,0.01,clean
T003046,2025-06-25,NC,0.03,24375.81,11059.48,13316.33,399.49,399.49,0.0,clean
T003047,2025-09-05,CA,0.0875,28224.49,7102.71,28224.49,2469.64,2469.64,0.0,clean
T003048,2025-06-30,TX,0.0625,16089.37,4179.34,11910.03,744.38,744.36,-0.02,clean
T003049,2025-09-02,FL,0.07,26218.43,0.0,26218.43,1835.29,1835.32,0.03,clean
T003050,2025-06-15,FL,0.07,32302.82,17344.26,14958.56,1047.1,1047.13,0.03,clean
T003051,2025-08-27,FL,0.07,21158.26,0.0,21158.26,1481.08,1481.1,0.02,clean
T003052,2025-05-02,IL,0.0725,26158.11,6594.84,19563.27,1418.34,1613.97,195.63,rate_mismatch
T003053,2025-12-01,IL,0.0725,25984.59,0.0,25984.59,1883.88,1883.9,0.02,clean
T003054,2025-08-25,GA,0.07,23964.17,0.0,23964.17,1677.49,1677.52,0.03,clean
T003055,2025-11-15,OH,0.0725,35625.68,0.0,35625.68,2582.86,2582.85,-0.01,clean
T003056,2025-12-31,TX,0.0625,33754.98,13752.15,20002.83,1250.18,1250.14,-0.04,clean
T003057,2025-04-26,AZ,0.081,19830.85,0.0,19830.85,1606.3,1606.29,-0.01,clean
T003058,2025-01-26,TX,0.0625,27171.32,0.0,27171.32,1698.21,1698.21,0.0,clean
T003059,2025-09-02,OH,0.0725,22691.59,0.0,22691.59,1645.14,1645.11,-0.03,clean
T003060,2025-07-07,NY,0.08,19643.03,4188.31,15454.72,1236.38,1236.4,0.02,clean
T003061,2025-05-18,FL,0.07,36902.63,0.0,36902.63,2583.18,2583.15,-0.03,clean
T003062,2025-12-30,AZ,0.081,15672.69,0.0,15672.69,1269.49,1269.48,-0.01,clean
T003063,2025-10-20,AZ,0.081,39918.59,8167.75,31750.84,2571.82,2571.8,-0.02,clean
T003064,2025-06-18,AZ,0.081,26801.3,0.0,26801.3,2170.91,2170.89,-0.02,clean
T003065,2025-11-28,PA,0.06,30767.63,0.0,30767.63,1846.06,1846.05,-0.01,clean
T003066,2025-11-01,IL,0.0725,11208.95,4175.45,7033.5,509.93,509.89,-0.04,clean
T003067,2025-04-14,TX,0.0625,16614.13,0.0,16614.13,1038.38,1038.35,-0.03,clean
T003068,2025-11-27,NC,0.03,20708.02,8310.03,12397.99,371.94,371.96,0.02,clean
T003069,2025-05-26,CA,0.0875,17549.17,6321.58,17549.17,1535.55,1711.04,175.49,rate_mismatch
T003070,2025-08-15,NY,0.08,38500.79,0.0,38500.79,3080.06,3080.04,-0.02,clean
T003071,2025-10-22,NY,0.08,22408.16,7345.08,15063.08,1205.05,1205.02,-0.03,clean
T003072,2025-08-29,IL,0.0725,25604.21,9797.95,15806.26,1145.95,1145.98,0.03,clean
T003073,2025-04-30,TX,0.0625,19983.63,11176.01,8807.62,550.48,550.45,-0.03,clean
T003074,2025-04-02,NY,0.08,16888.7,0.0,16888.7,1351.1,1351.07,-0.03,clean
T003075,2025-05-04,CA,0.0875,18918.72,10714.46,18918.72,1655.39,1655.42,0.03,clean
T003076,2025-09-07,IL,0.0725,29255.33,0.0,29255.33,2121.01,2121.05,0.04,clean
T003077,2025-11-21,OH,0.0725,43590.94,11366.52,32224.42,2336.27,2014.03,-322.24,rate_mismatch
T003078,2025-07-10,GA,0.07,32385.46,0.0,32385.46,2266.98,2590.84,323.86,rate_mismatch
T003079,2025-09-22,TX,0.0625,14248.24,4271.43,9976.81,623.55,623.57,0.02,clean
T003080,2025-11-09,PA,0.06,39238.86,0.0,39238.86,2354.33,2354.35,0.02,clean
T003081,2025-07-03,GA,0.07,24293.65,13913.66,10379.99,726.6,726.57,-0.03,clean
T003082,2025-05-23,OH,0.0725,22584.65,11597.98,10986.67,796.53,906.4,109.87,rate_mismatch
T003083,2025-08-10,OH,0.0725,19090.42,10492.1,8598.32,623.38,623.34,-0.04,clean
